date,delivery_point,point_type,curve_name,value
2015-09-30,Holehouse Farm,ugs,Inflow,0.0
2015-09-30,Avonmouth,ugs,Inflow,0.0
2016-09-30,Isle Of Grain,lng_terminal,Inflow,0.0
2016-09-30,South Hook,lng_terminal,Inflow,0.0
2016-09-30,Dragon,lng_terminal,Inflow,0.0
2016-09-30,Rough,ugs,Inflow,0.0
2016-09-30,Aldbrough,ugs,Inflow,0.0
2016-09-30,Holford,ugs,Inflow,0.0
2016-09-30,Hill Top,ugs,Inflow,0.0
2016-09-30,Stublach,ugs,Inflow,110071.0
2016-09-30,Humbly Grove,ugs,Inflow,12009444.0
2016-09-30,Hornsea,ugs,Inflow,19000863.0
2016-09-30,Holehouse Farm,ugs,Inflow,0.0
2016-09-30,Avonmouth,ugs,Inflow,0.0
2017-09-30,Isle Of Grain,lng_terminal,Inflow,79300658.0
2017-09-30,South Hook,lng_terminal,Inflow,0.0
2017-09-30,Dragon,lng_terminal,Inflow,0.0
2017-09-30,Rough,ugs,Inflow,0.0
2017-09-30,Aldbrough,ugs,Inflow,18414479.0
2017-09-30,Holford,ugs,Inflow,163239248.0
2017-09-30,Hill Top,ugs,Inflow,15278875.0
2017-09-30,Stublach,ugs,Inflow,52424823.0
2017-09-30,Humbly Grove,ugs,Inflow,0.0
2017-09-30,Hornsea,ugs,Inflow,8887904.0
2017-09-30,Holehouse Farm,ugs,Inflow,0.0
2017-09-30,Avonmouth,ugs,Inflow,0.0
2018-09-30,Isle Of Grain,lng_terminal,Inflow,0.0
2018-09-30,South Hook,lng_terminal,Inflow,0.0
2018-09-30,Dragon,lng_terminal,Inflow,0.0
2018-09-30,Rough,ugs,Inflow,0.0
2018-09-30,Aldbrough,ugs,Inflow,0.0
2018-09-30,Holford,ugs,Inflow,0.0
2018-09-30,Hill Top,ugs,Inflow,0.0
2018-09-30,Stublach,ugs,Inflow,0.0
2018-09-30,Humbly Grove,ugs,Inflow,0.0
2018-09-30,Hornsea,ugs,Inflow,7188852.0
2018-09-30,Holehouse Farm,ugs,Inflow,0.0
2018-09-30,Avonmouth,ugs,Inflow,0.0
2019-09-30,Humbly Grove,ugs,Inflow,0.0
2019-09-30,Holehouse Farm,ugs,Inflow,0.0
2019-09-30,Holford,ugs,Inflow,2926364.0
2019-09-30,South Hook,lng_terminal,Inflow,0.0
2019-09-30,Dragon,lng_terminal,Inflow,0.0
2019-09-30,Isle Of Grain,lng_terminal,Inflow,0.0
2019-09-30,Hornsea,ugs,Inflow,8235896.0
2019-09-30,Aldbrough,ugs,Inflow,0.0
2019-09-30,Stublach,ugs,Inflow,9219301.0
2019-09-30,Hill Top,ugs,Inflow,58805253.0
2020-09-30,Holehouse Farm,ugs,Inflow,0.0
2020-09-30,South Hook,lng_terminal,Inflow,0.0
2020-09-30,Dragon,lng_terminal,Inflow,782705.0
2020-09-30,Isle Of Grain,lng_terminal,Inflow,0.0
2020-09-30,Humbly Grove,ugs,Inflow,0.0
2020-09-30,Aldbrough,ugs,Inflow,0.0
2020-09-30,Hornsea,ugs,Inflow,0.0
2020-09-30,Holford,ugs,Inflow,0.0
2020-09-30,Hill Top,ugs,Inflow,82843288.0
2020-09-30,Stublach,ugs,Inflow,34116018.0
2020-11-01,Holehouse Farm,ugs,Inflow,0.0
2020-11-01,South Hook,lng_terminal,Inflow,0.0
2020-11-01,Dragon,lng_terminal,Inflow,0.0
2020-11-01,Isle Of Grain,lng_terminal,Inflow,25916463.0
2020-11-01,Humbly Grove,ugs,Inflow,0.0
2020-11-01,Aldbrough,ugs,Inflow,92761445.0
2020-11-01,Hornsea,ugs,Inflow,5913240.0
2020-11-01,Holford,ugs,Inflow,139273104.0
2020-11-01,Hill Top,ugs,Inflow,7408044.0
2020-11-01,Stublach,ugs,Inflow,177174318.0
2020-11-02,Holehouse Farm,ugs,Inflow,0.0
2020-11-02,South Hook,lng_terminal,Inflow,0.0
2020-11-02,Dragon,lng_terminal,Inflow,0.0
2020-11-02,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-02,Humbly Grove,ugs,Inflow,0.0
2020-11-02,Aldbrough,ugs,Inflow,78889748.0
2020-11-02,Hornsea,ugs,Inflow,11503726.0
2020-11-02,Holford,ugs,Inflow,167078265.0
2020-11-02,Hill Top,ugs,Inflow,66092463.0
2020-11-02,Stublach,ugs,Inflow,164671754.0
2020-11-03,Holehouse Farm,ugs,Inflow,0.0
2020-11-03,South Hook,lng_terminal,Inflow,0.0
2020-11-03,Dragon,lng_terminal,Inflow,0.0
2020-11-03,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-03,Humbly Grove,ugs,Inflow,0.0
2020-11-03,Aldbrough,ugs,Inflow,4966336.0
2020-11-03,Hornsea,ugs,Inflow,0.0
2020-11-03,Holford,ugs,Inflow,74510784.0
2020-11-03,Hill Top,ugs,Inflow,0.0
2020-11-03,Stublach,ugs,Inflow,139967916.0
2020-11-04,Holehouse Farm,ugs,Inflow,0.0
2020-11-04,South Hook,lng_terminal,Inflow,0.0
2020-11-04,Dragon,lng_terminal,Inflow,0.0
2020-11-04,Isle Of Grain,lng_terminal,Inflow,819803031.0
2020-11-04,Humbly Grove,ugs,Inflow,0.0
2020-11-04,Aldbrough,ugs,Inflow,0.0
2020-11-04,Hornsea,ugs,Inflow,0.0
2020-11-04,Holford,ugs,Inflow,0.0
2020-11-04,Hill Top,ugs,Inflow,0.0
2020-11-04,Stublach,ugs,Inflow,0.0
2020-11-05,Holehouse Farm,ugs,Inflow,0.0
2020-11-05,South Hook,lng_terminal,Inflow,1028792104.0
2020-11-05,Dragon,lng_terminal,Inflow,730400671.0
2020-11-05,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-05,Humbly Grove,ugs,Inflow,0.0
2020-11-05,Aldbrough,ugs,Inflow,0.0
2020-11-05,Hornsea,ugs,Inflow,0.0
2020-11-05,Holford,ugs,Inflow,0.0
2020-11-05,Hill Top,ugs,Inflow,0.0
2020-11-05,Stublach,ugs,Inflow,0.0
2020-11-06,Holehouse Farm,ugs,Inflow,0.0
2020-11-06,South Hook,lng_terminal,Inflow,0.0
2020-11-06,Dragon,lng_terminal,Inflow,26686450.0
2020-11-06,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-06,Humbly Grove,ugs,Inflow,0.0
2020-11-06,Aldbrough,ugs,Inflow,0.0
2020-11-06,Hornsea,ugs,Inflow,0.0
2020-11-06,Holford,ugs,Inflow,0.0
2020-11-06,Hill Top,ugs,Inflow,0.0
2020-11-06,Stublach,ugs,Inflow,0.0
2020-11-07,Holehouse Farm,ugs,Inflow,0.0
2020-11-07,South Hook,lng_terminal,Inflow,0.0
2020-11-07,Dragon,lng_terminal,Inflow,0.0
2020-11-07,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-07,Humbly Grove,ugs,Inflow,0.0
2020-11-07,Aldbrough,ugs,Inflow,0.0
2020-11-07,Hornsea,ugs,Inflow,0.0
2020-11-07,Holford,ugs,Inflow,0.0
2020-11-07,Hill Top,ugs,Inflow,0.0
2020-11-07,Stublach,ugs,Inflow,0.0
2020-11-08,Holehouse Farm,ugs,Inflow,0.0
2020-11-08,South Hook,lng_terminal,Inflow,895257067.0
2020-11-08,Dragon,lng_terminal,Inflow,0.0
2020-11-08,Isle Of Grain,lng_terminal,Inflow,670597828.0
2020-11-08,Humbly Grove,ugs,Inflow,0.0
2020-11-08,Aldbrough,ugs,Inflow,0.0
2020-11-08,Hornsea,ugs,Inflow,0.0
2020-11-08,Holford,ugs,Inflow,0.0
2020-11-08,Hill Top,ugs,Inflow,0.0
2020-11-08,Stublach,ugs,Inflow,0.0
2020-11-09,Holehouse Farm,ugs,Inflow,0.0
2020-11-09,South Hook,lng_terminal,Inflow,0.0
2020-11-09,Dragon,lng_terminal,Inflow,1416005.0
2020-11-09,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-09,Humbly Grove,ugs,Inflow,0.0
2020-11-09,Aldbrough,ugs,Inflow,0.0
2020-11-09,Hornsea,ugs,Inflow,0.0
2020-11-09,Holford,ugs,Inflow,0.0
2020-11-09,Hill Top,ugs,Inflow,0.0
2020-11-09,Stublach,ugs,Inflow,34874346.0
2020-11-10,Holehouse Farm,ugs,Inflow,0.0
2020-11-10,South Hook,lng_terminal,Inflow,0.0
2020-11-10,Dragon,lng_terminal,Inflow,0.0
2020-11-10,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-10,Humbly Grove,ugs,Inflow,0.0
2020-11-10,Aldbrough,ugs,Inflow,0.0
2020-11-10,Hornsea,ugs,Inflow,0.0
2020-11-10,Holford,ugs,Inflow,0.0
2020-11-10,Hill Top,ugs,Inflow,0.0
2020-11-10,Stublach,ugs,Inflow,7330274.0
2020-11-11,Holehouse Farm,ugs,Inflow,0.0
2020-11-11,South Hook,lng_terminal,Inflow,0.0
2020-11-11,Dragon,lng_terminal,Inflow,0.0
2020-11-11,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-11,Humbly Grove,ugs,Inflow,0.0
2020-11-11,Aldbrough,ugs,Inflow,17076801.0
2020-11-11,Hornsea,ugs,Inflow,0.0
2020-11-11,Holford,ugs,Inflow,0.0
2020-11-11,Hill Top,ugs,Inflow,0.0
2020-11-11,Stublach,ugs,Inflow,9515318.0
2020-11-12,Holehouse Farm,ugs,Inflow,0.0
2020-11-12,South Hook,lng_terminal,Inflow,0.0
2020-11-12,Dragon,lng_terminal,Inflow,0.0
2020-11-12,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-12,Humbly Grove,ugs,Inflow,20000.0
2020-11-12,Aldbrough,ugs,Inflow,7593392.0
2020-11-12,Hornsea,ugs,Inflow,0.0
2020-11-12,Holford,ugs,Inflow,0.0
2020-11-12,Hill Top,ugs,Inflow,0.0
2020-11-12,Stublach,ugs,Inflow,307942.0
2020-11-13,Holehouse Farm,ugs,Inflow,0.0
2020-11-13,South Hook,lng_terminal,Inflow,637060256.0
2020-11-13,Dragon,lng_terminal,Inflow,0.0
2020-11-13,Isle Of Grain,lng_terminal,Inflow,457884443.0
2020-11-13,Humbly Grove,ugs,Inflow,0.0
2020-11-13,Aldbrough,ugs,Inflow,0.0
2020-11-13,Hornsea,ugs,Inflow,0.0
2020-11-13,Holford,ugs,Inflow,0.0
2020-11-13,Hill Top,ugs,Inflow,0.0
2020-11-13,Stublach,ugs,Inflow,0.0
2020-11-14,Holehouse Farm,ugs,Inflow,0.0
2020-11-14,South Hook,lng_terminal,Inflow,136189532.0
2020-11-14,Dragon,lng_terminal,Inflow,0.0
2020-11-14,Isle Of Grain,lng_terminal,Inflow,342839901.0
2020-11-14,Humbly Grove,ugs,Inflow,0.0
2020-11-14,Aldbrough,ugs,Inflow,0.0
2020-11-14,Hornsea,ugs,Inflow,17605048.0
2020-11-14,Holford,ugs,Inflow,0.0
2020-11-14,Hill Top,ugs,Inflow,0.0
2020-11-14,Stublach,ugs,Inflow,0.0
2020-11-15,Holehouse Farm,ugs,Inflow,0.0
2020-11-15,South Hook,lng_terminal,Inflow,0.0
2020-11-15,Dragon,lng_terminal,Inflow,893920.0
2020-11-15,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-15,Humbly Grove,ugs,Inflow,0.0
2020-11-15,Aldbrough,ugs,Inflow,80780487.0
2020-11-15,Hornsea,ugs,Inflow,19671230.0
2020-11-15,Holford,ugs,Inflow,89418044.0
2020-11-15,Hill Top,ugs,Inflow,32418048.0
2020-11-15,Stublach,ugs,Inflow,54439280.0
2020-11-16,Holehouse Farm,ugs,Inflow,0.0
2020-11-16,South Hook,lng_terminal,Inflow,0.0
2020-11-16,Dragon,lng_terminal,Inflow,62942.0
2020-11-16,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-16,Humbly Grove,ugs,Inflow,0.0
2020-11-16,Aldbrough,ugs,Inflow,42591680.0
2020-11-16,Hornsea,ugs,Inflow,20053758.0
2020-11-16,Holford,ugs,Inflow,99642024.0
2020-11-16,Hill Top,ugs,Inflow,2436388.0
2020-11-16,Stublach,ugs,Inflow,52170111.0
2020-11-17,Holehouse Farm,ugs,Inflow,0.0
2020-11-17,South Hook,lng_terminal,Inflow,0.0
2020-11-17,Dragon,lng_terminal,Inflow,0.0
2020-11-17,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-17,Humbly Grove,ugs,Inflow,0.0
2020-11-17,Aldbrough,ugs,Inflow,0.0
2020-11-17,Hornsea,ugs,Inflow,9483757.0
2020-11-17,Holford,ugs,Inflow,0.0
2020-11-17,Hill Top,ugs,Inflow,0.0
2020-11-17,Stublach,ugs,Inflow,0.0
2020-11-18,Holehouse Farm,ugs,Inflow,0.0
2020-11-18,South Hook,lng_terminal,Inflow,0.0
2020-11-18,Dragon,lng_terminal,Inflow,0.0
2020-11-18,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-18,Humbly Grove,ugs,Inflow,0.0
2020-11-18,Aldbrough,ugs,Inflow,24450801.0
2020-11-18,Hornsea,ugs,Inflow,20105596.0
2020-11-18,Holford,ugs,Inflow,46885548.0
2020-11-18,Hill Top,ugs,Inflow,32208.0
2020-11-18,Stublach,ugs,Inflow,48620490.0
2020-11-19,Holehouse Farm,ugs,Inflow,0.0
2020-11-19,South Hook,lng_terminal,Inflow,0.0
2020-11-19,Dragon,lng_terminal,Inflow,0.0
2020-11-19,Isle Of Grain,lng_terminal,Inflow,74200432.0
2020-11-19,Humbly Grove,ugs,Inflow,0.0
2020-11-19,Aldbrough,ugs,Inflow,32673450.0
2020-11-19,Hornsea,ugs,Inflow,13061208.0
2020-11-19,Holford,ugs,Inflow,79089204.0
2020-11-19,Hill Top,ugs,Inflow,0.0
2020-11-19,Stublach,ugs,Inflow,39295712.0
2020-11-20,Holehouse Farm,ugs,Inflow,0.0
2020-11-20,South Hook,lng_terminal,Inflow,0.0
2020-11-20,Dragon,lng_terminal,Inflow,0.0
2020-11-20,Isle Of Grain,lng_terminal,Inflow,553985787.0
2020-11-20,Humbly Grove,ugs,Inflow,0.0
2020-11-20,Aldbrough,ugs,Inflow,0.0
2020-11-20,Hornsea,ugs,Inflow,0.0
2020-11-20,Holford,ugs,Inflow,0.0
2020-11-20,Hill Top,ugs,Inflow,0.0
2020-11-20,Stublach,ugs,Inflow,0.0
2020-11-21,Holehouse Farm,ugs,Inflow,0.0
2020-11-21,South Hook,lng_terminal,Inflow,0.0
2020-11-21,Dragon,lng_terminal,Inflow,875935680.0
2020-11-21,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-21,Humbly Grove,ugs,Inflow,0.0
2020-11-21,Aldbrough,ugs,Inflow,0.0
2020-11-21,Hornsea,ugs,Inflow,5327481.0
2020-11-21,Holford,ugs,Inflow,29281849.0
2020-11-21,Hill Top,ugs,Inflow,0.0
2020-11-21,Stublach,ugs,Inflow,0.0
2020-11-22,Holehouse Farm,ugs,Inflow,0.0
2020-11-22,South Hook,lng_terminal,Inflow,0.0
2020-11-22,Dragon,lng_terminal,Inflow,0.0
2020-11-22,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-22,Humbly Grove,ugs,Inflow,0.0
2020-11-22,Aldbrough,ugs,Inflow,0.0
2020-11-22,Hornsea,ugs,Inflow,3603793.0
2020-11-22,Holford,ugs,Inflow,36026597.0
2020-11-22,Hill Top,ugs,Inflow,14719725.0
2020-11-22,Stublach,ugs,Inflow,86362068.0
2020-11-23,Holehouse Farm,ugs,Inflow,0.0
2020-11-23,South Hook,lng_terminal,Inflow,960501731.0
2020-11-23,Dragon,lng_terminal,Inflow,0.0
2020-11-23,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-23,Humbly Grove,ugs,Inflow,0.0
2020-11-23,Aldbrough,ugs,Inflow,0.0
2020-11-23,Hornsea,ugs,Inflow,0.0
2020-11-23,Holford,ugs,Inflow,0.0
2020-11-23,Hill Top,ugs,Inflow,0.0
2020-11-23,Stublach,ugs,Inflow,6691750.0
2020-11-24,Holehouse Farm,ugs,Inflow,0.0
2020-11-24,South Hook,lng_terminal,Inflow,0.0
2020-11-24,Dragon,lng_terminal,Inflow,0.0
2020-11-24,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-24,Humbly Grove,ugs,Inflow,0.0
2020-11-24,Aldbrough,ugs,Inflow,0.0
2020-11-24,Hornsea,ugs,Inflow,0.0
2020-11-24,Holford,ugs,Inflow,0.0
2020-11-24,Hill Top,ugs,Inflow,0.0
2020-11-24,Stublach,ugs,Inflow,0.0
2020-11-25,Holehouse Farm,ugs,Inflow,0.0
2020-11-25,South Hook,lng_terminal,Inflow,0.0
2020-11-25,Dragon,lng_terminal,Inflow,0.0
2020-11-25,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-25,Humbly Grove,ugs,Inflow,0.0
2020-11-25,Aldbrough,ugs,Inflow,10820971.0
2020-11-25,Hornsea,ugs,Inflow,9466254.0
2020-11-25,Holford,ugs,Inflow,106250242.0
2020-11-25,Hill Top,ugs,Inflow,1236936.0
2020-11-25,Stublach,ugs,Inflow,10586352.0
2020-11-26,Holehouse Farm,ugs,Inflow,0.0
2020-11-26,South Hook,lng_terminal,Inflow,0.0
2020-11-26,Dragon,lng_terminal,Inflow,0.0
2020-11-26,Isle Of Grain,lng_terminal,Inflow,602173398.0
2020-11-26,Humbly Grove,ugs,Inflow,0.0
2020-11-26,Aldbrough,ugs,Inflow,11162932.0
2020-11-26,Hornsea,ugs,Inflow,3211034.0
2020-11-26,Holford,ugs,Inflow,0.0
2020-11-26,Hill Top,ugs,Inflow,0.0
2020-11-26,Stublach,ugs,Inflow,0.0
2020-11-27,Holehouse Farm,ugs,Inflow,0.0
2020-11-27,South Hook,lng_terminal,Inflow,0.0
2020-11-27,Dragon,lng_terminal,Inflow,145828733.0
2020-11-27,Isle Of Grain,lng_terminal,Inflow,221044461.0
2020-11-27,Humbly Grove,ugs,Inflow,0.0
2020-11-27,Aldbrough,ugs,Inflow,0.0
2020-11-27,Hornsea,ugs,Inflow,0.0
2020-11-27,Holford,ugs,Inflow,0.0
2020-11-27,Hill Top,ugs,Inflow,0.0
2020-11-27,Stublach,ugs,Inflow,0.0
2020-11-28,Holehouse Farm,ugs,Inflow,0.0
2020-11-28,South Hook,lng_terminal,Inflow,0.0
2020-11-28,Dragon,lng_terminal,Inflow,352746421.0
2020-11-28,Isle Of Grain,lng_terminal,Inflow,467920161.0
2020-11-28,Humbly Grove,ugs,Inflow,0.0
2020-11-28,Aldbrough,ugs,Inflow,0.0
2020-11-28,Hornsea,ugs,Inflow,0.0
2020-11-28,Holford,ugs,Inflow,0.0
2020-11-28,Hill Top,ugs,Inflow,0.0
2020-11-28,Stublach,ugs,Inflow,0.0
2020-11-29,Holehouse Farm,ugs,Inflow,0.0
2020-11-29,South Hook,lng_terminal,Inflow,1040644447.0
2020-11-29,Dragon,lng_terminal,Inflow,0.0
2020-11-29,Isle Of Grain,lng_terminal,Inflow,0.0
2020-11-29,Humbly Grove,ugs,Inflow,0.0
2020-11-29,Aldbrough,ugs,Inflow,45760964.0
2020-11-29,Hornsea,ugs,Inflow,0.0
2020-11-29,Holford,ugs,Inflow,0.0
2020-11-29,Hill Top,ugs,Inflow,0.0
2020-11-29,Stublach,ugs,Inflow,0.0
2020-11-30,Holehouse Farm,ugs,Inflow,0.0
2020-11-30,South Hook,lng_terminal,Inflow,0.0
2020-11-30,Dragon,lng_terminal,Inflow,734715499.0
2020-11-30,Isle Of Grain,lng_terminal,Inflow,556652557.0
2020-11-30,Humbly Grove,ugs,Inflow,0.0
2020-11-30,Aldbrough,ugs,Inflow,86012205.0
2020-11-30,Hornsea,ugs,Inflow,8555187.0
2020-11-30,Holford,ugs,Inflow,105221704.0
2020-11-30,Hill Top,ugs,Inflow,14720282.0
2020-11-30,Stublach,ugs,Inflow,36754186.0
2021-11-01,Humbly Grove,ugs,Inflow,15092778.0
2021-11-01,Holehouse Farm,ugs,Inflow,0.0
2021-11-01,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-01,Aldbrough,ugs,Inflow,21063142.0
2021-11-01,South Hook,lng_terminal,Inflow,0.0
2021-11-01,Dragon,lng_terminal,Inflow,732554626.0
2021-11-01,Hill Top,ugs,Inflow,0.0
2021-11-01,Holford,ugs,Inflow,15228017.0
2021-11-01,Stublach,ugs,Inflow,89961923.0
2021-11-01,Hornsea,ugs,Inflow,6267603.0
2021-11-02,Hornsea,ugs,Inflow,4976626.0
2021-11-02,Dragon,lng_terminal,Inflow,0.0
2021-11-02,Hill Top,ugs,Inflow,0.0
2021-11-02,Aldbrough,ugs,Inflow,3435584.0
2021-11-02,South Hook,lng_terminal,Inflow,0.0
2021-11-02,Stublach,ugs,Inflow,114080488.0
2021-11-02,Humbly Grove,ugs,Inflow,0.0
2021-11-02,Holehouse Farm,ugs,Inflow,0.0
2021-11-02,Holford,ugs,Inflow,2946837.0
2021-11-02,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-03,Holehouse Farm,ugs,Inflow,0.0
2021-11-03,Holford,ugs,Inflow,0.0
2021-11-03,Hill Top,ugs,Inflow,0.0
2021-11-03,South Hook,lng_terminal,Inflow,0.0
2021-11-03,Aldbrough,ugs,Inflow,0.0
2021-11-03,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-03,Stublach,ugs,Inflow,0.0
2021-11-03,Hornsea,ugs,Inflow,1984283.0
2021-11-03,Dragon,lng_terminal,Inflow,0.0
2021-11-03,Humbly Grove,ugs,Inflow,0.0
2021-11-04,Holford,ugs,Inflow,0.0
2021-11-04,Dragon,lng_terminal,Inflow,0.0
2021-11-04,South Hook,lng_terminal,Inflow,1337129858.0
2021-11-04,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-04,Holehouse Farm,ugs,Inflow,0.0
2021-11-04,Hornsea,ugs,Inflow,0.0
2021-11-04,Stublach,ugs,Inflow,0.0
2021-11-04,Humbly Grove,ugs,Inflow,0.0
2021-11-04,Aldbrough,ugs,Inflow,0.0
2021-11-04,Hill Top,ugs,Inflow,0.0
2021-11-05,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-05,Humbly Grove,ugs,Inflow,0.0
2021-11-05,Stublach,ugs,Inflow,0.0
2021-11-05,Holehouse Farm,ugs,Inflow,0.0
2021-11-05,Dragon,lng_terminal,Inflow,0.0
2021-11-05,Aldbrough,ugs,Inflow,0.0
2021-11-05,South Hook,lng_terminal,Inflow,0.0
2021-11-05,Hornsea,ugs,Inflow,0.0
2021-11-05,Holford,ugs,Inflow,0.0
2021-11-05,Hill Top,ugs,Inflow,0.0
2021-11-06,Holford,ugs,Inflow,0.0
2021-11-06,Hornsea,ugs,Inflow,0.0
2021-11-06,Aldbrough,ugs,Inflow,0.0
2021-11-06,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-06,South Hook,lng_terminal,Inflow,1075404069.0
2021-11-06,Hill Top,ugs,Inflow,0.0
2021-11-06,Humbly Grove,ugs,Inflow,0.0
2021-11-06,Stublach,ugs,Inflow,0.0
2021-11-06,Dragon,lng_terminal,Inflow,0.0
2021-11-06,Holehouse Farm,ugs,Inflow,0.0
2021-11-07,Holehouse Farm,ugs,Inflow,0.0
2021-11-07,Hill Top,ugs,Inflow,0.0
2021-11-07,Aldbrough,ugs,Inflow,86049248.0
2021-11-07,Stublach,ugs,Inflow,205925780.0
2021-11-07,Dragon,lng_terminal,Inflow,788089339.0
2021-11-07,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-07,Humbly Grove,ugs,Inflow,0.0
2021-11-07,South Hook,lng_terminal,Inflow,0.0
2021-11-07,Holford,ugs,Inflow,55796625.0
2021-11-07,Hornsea,ugs,Inflow,0.0
2021-11-08,Dragon,lng_terminal,Inflow,0.0
2021-11-08,Hornsea,ugs,Inflow,0.0
2021-11-08,Aldbrough,ugs,Inflow,33294900.0
2021-11-08,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-08,Holford,ugs,Inflow,17585494.0
2021-11-08,South Hook,lng_terminal,Inflow,0.0
2021-11-08,Stublach,ugs,Inflow,186020499.0
2021-11-08,Humbly Grove,ugs,Inflow,0.0
2021-11-08,Hill Top,ugs,Inflow,0.0
2021-11-08,Holehouse Farm,ugs,Inflow,0.0
2021-11-09,Humbly Grove,ugs,Inflow,0.0
2021-11-09,Hornsea,ugs,Inflow,0.0
2021-11-09,Hill Top,ugs,Inflow,0.0
2021-11-09,Stublach,ugs,Inflow,49361824.0
2021-11-09,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-09,Dragon,lng_terminal,Inflow,0.0
2021-11-09,Aldbrough,ugs,Inflow,11769434.0
2021-11-09,Holehouse Farm,ugs,Inflow,0.0
2021-11-09,South Hook,lng_terminal,Inflow,0.0
2021-11-09,Holford,ugs,Inflow,0.0
2021-11-10,South Hook,lng_terminal,Inflow,0.0
2021-11-10,Holehouse Farm,ugs,Inflow,0.0
2021-11-10,Isle Of Grain,lng_terminal,Inflow,0.0
2021-11-10,Aldbrough,ugs,Inflow,29691433.0
2021-11-10,Holford,ugs,Inflow,0.0
2021-11-10,Stublach,ugs,Inflow,0.0
2021-11-10,Dragon,lng_terminal,Inflow,0.0
2021-11-10,Humbly Grove,ugs,Inflow,0.0
2021-11-10,Hill Top,ugs,Inflow,0.0
2021-11-10,Hornsea,ugs,Inflow,0.0
2021-11-11,Dragon,lng_terminal,Inflow,0.0
2021-11-11,Humbly Grove,ugs,Inflow,0.0
