date,delivery_point,point_type,curve_name,value
2020-11-18,Dragon,lng_terminal,Outflow,36342392.0
2020-11-18,Isle Of Grain,lng_terminal,Outflow,107992530.0
2020-11-18,Humbly Grove,ugs,Outflow,0.0
2020-11-18,Aldbrough,ugs,Outflow,0.0
2020-11-18,Hornsea,ugs,Outflow,0.0
2020-11-18,Holford,ugs,Outflow,0.0
2020-11-18,Hill Top,ugs,Outflow,0.0
2020-11-18,Stublach,ugs,Outflow,0.0
2020-11-19,Holehouse Farm,ugs,Outflow,0.0
2020-11-19,South Hook,lng_terminal,Outflow,74589660.0
2020-11-19,Dragon,lng_terminal,Outflow,36392498.0
2020-11-19,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-19,Humbly Grove,ugs,Outflow,0.0
2020-11-19,Aldbrough,ugs,Outflow,0.0
2020-11-19,Hornsea,ugs,Outflow,0.0
2020-11-19,Holford,ugs,Outflow,0.0
2020-11-19,Hill Top,ugs,Outflow,0.0
2020-11-19,Stublach,ugs,Outflow,0.0
2020-11-20,Holehouse Farm,ugs,Outflow,0.0
2020-11-20,South Hook,lng_terminal,Outflow,89985344.0
2020-11-20,Dragon,lng_terminal,Outflow,96260158.0
2020-11-20,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-20,Humbly Grove,ugs,Outflow,0.0
2020-11-20,Aldbrough,ugs,Outflow,26357314.0
2020-11-20,Hornsea,ugs,Outflow,8835721.0
2020-11-20,Holford,ugs,Outflow,99596528.0
2020-11-20,Hill Top,ugs,Outflow,14716941.0
2020-11-20,Stublach,ugs,Outflow,135037604.0
2020-11-21,Holehouse Farm,ugs,Outflow,0.0
2020-11-21,South Hook,lng_terminal,Outflow,113745241.0
2020-11-21,Dragon,lng_terminal,Outflow,0.0
2020-11-21,Isle Of Grain,lng_terminal,Outflow,188535434.0
2020-11-21,Humbly Grove,ugs,Outflow,0.0
2020-11-21,Aldbrough,ugs,Outflow,30581012.0
2020-11-21,Hornsea,ugs,Outflow,0.0
2020-11-21,Holford,ugs,Outflow,0.0
2020-11-21,Hill Top,ugs,Outflow,0.0
2020-11-21,Stublach,ugs,Outflow,11521804.0
2020-11-22,Holehouse Farm,ugs,Outflow,0.0
2020-11-22,South Hook,lng_terminal,Outflow,85845639.0
2020-11-22,Dragon,lng_terminal,Outflow,211118415.0
2020-11-22,Isle Of Grain,lng_terminal,Outflow,295532061.0
2020-11-22,Humbly Grove,ugs,Outflow,0.0
2020-11-22,Aldbrough,ugs,Outflow,22678536.0
2020-11-22,Hornsea,ugs,Outflow,0.0
2020-11-22,Holford,ugs,Outflow,0.0
2020-11-22,Hill Top,ugs,Outflow,0.0
2020-11-22,Stublach,ugs,Outflow,0.0
2020-11-23,Holehouse Farm,ugs,Outflow,0.0
2020-11-23,South Hook,lng_terminal,Outflow,0.0
2020-11-23,Dragon,lng_terminal,Outflow,229660668.0
2020-11-23,Isle Of Grain,lng_terminal,Outflow,191781483.0
2020-11-23,Humbly Grove,ugs,Outflow,0.0
2020-11-23,Aldbrough,ugs,Outflow,22072799.0
2020-11-23,Hornsea,ugs,Outflow,0.0
2020-11-23,Holford,ugs,Outflow,42179700.0
2020-11-23,Hill Top,ugs,Outflow,0.0
2020-11-23,Stublach,ugs,Outflow,0.0
2020-11-24,Holehouse Farm,ugs,Outflow,0.0
2020-11-24,South Hook,lng_terminal,Outflow,94380140.0
2020-11-24,Dragon,lng_terminal,Outflow,250079409.0
2020-11-24,Isle Of Grain,lng_terminal,Outflow,466601269.0
2020-11-24,Humbly Grove,ugs,Outflow,0.0
2020-11-24,Aldbrough,ugs,Outflow,33699288.0
2020-11-24,Hornsea,ugs,Outflow,6838573.0
2020-11-24,Holford,ugs,Outflow,40459380.0
2020-11-24,Hill Top,ugs,Outflow,0.0
2020-11-24,Stublach,ugs,Outflow,21934030.0
2020-11-25,Holehouse Farm,ugs,Outflow,0.0
2020-11-25,South Hook,lng_terminal,Outflow,89437693.0
2020-11-25,Dragon,lng_terminal,Outflow,255648201.0
2020-11-25,Isle Of Grain,lng_terminal,Outflow,287183096.0
2020-11-25,Humbly Grove,ugs,Outflow,0.0
2020-11-25,Aldbrough,ugs,Outflow,0.0
2020-11-25,Hornsea,ugs,Outflow,0.0
2020-11-25,Holford,ugs,Outflow,0.0
2020-11-25,Hill Top,ugs,Outflow,0.0
2020-11-25,Stublach,ugs,Outflow,0.0
2020-11-26,Holehouse Farm,ugs,Outflow,0.0
2020-11-26,South Hook,lng_terminal,Outflow,89251987.0
2020-11-26,Dragon,lng_terminal,Outflow,251011010.0
2020-11-26,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-26,Humbly Grove,ugs,Outflow,0.0
2020-11-26,Aldbrough,ugs,Outflow,0.0
2020-11-26,Hornsea,ugs,Outflow,0.0
2020-11-26,Holford,ugs,Outflow,71607184.0
2020-11-26,Hill Top,ugs,Outflow,0.0
2020-11-26,Stublach,ugs,Outflow,14077582.0
2020-11-27,Holehouse Farm,ugs,Outflow,0.0
2020-11-27,South Hook,lng_terminal,Outflow,89352775.0
2020-11-27,Dragon,lng_terminal,Outflow,0.0
2020-11-27,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-27,Humbly Grove,ugs,Outflow,0.0
2020-11-27,Aldbrough,ugs,Outflow,115234181.0
2020-11-27,Hornsea,ugs,Outflow,14726441.0
2020-11-27,Holford,ugs,Outflow,68676264.0
2020-11-27,Hill Top,ugs,Outflow,14696104.0
2020-11-27,Stublach,ugs,Outflow,42088175.0
2020-11-28,Holehouse Farm,ugs,Outflow,0.0
2020-11-28,South Hook,lng_terminal,Outflow,89380551.0
2020-11-28,Dragon,lng_terminal,Outflow,0.0
2020-11-28,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-28,Humbly Grove,ugs,Outflow,19065833.0
2020-11-28,Aldbrough,ugs,Outflow,166155875.0
2020-11-28,Hornsea,ugs,Outflow,37847985.0
2020-11-28,Holford,ugs,Outflow,85069360.0
2020-11-28,Hill Top,ugs,Outflow,0.0
2020-11-28,Stublach,ugs,Outflow,110565820.0
2020-11-29,Holehouse Farm,ugs,Outflow,0.0
2020-11-29,South Hook,lng_terminal,Outflow,0.0
2020-11-29,Dragon,lng_terminal,Outflow,271781028.0
2020-11-29,Isle Of Grain,lng_terminal,Outflow,204990979.0
2020-11-29,Humbly Grove,ugs,Outflow,48318056.0
2020-11-29,Aldbrough,ugs,Outflow,0.0
2020-11-29,Hornsea,ugs,Outflow,0.0
2020-11-29,Holford,ugs,Outflow,0.0
2020-11-29,Hill Top,ugs,Outflow,0.0
2020-11-29,Stublach,ugs,Outflow,750694.0
2020-11-30,Holehouse Farm,ugs,Outflow,0.0
2020-11-30,South Hook,lng_terminal,Outflow,91023147.0
2020-11-30,Dragon,lng_terminal,Outflow,0.0
2020-11-30,Isle Of Grain,lng_terminal,Outflow,0.0
2020-11-30,Humbly Grove,ugs,Outflow,49574169.0
2020-11-30,Aldbrough,ugs,Outflow,0.0
2020-11-30,Hornsea,ugs,Outflow,0.0
2020-11-30,Holford,ugs,Outflow,0.0
2020-11-30,Hill Top,ugs,Outflow,0.0
2020-11-30,Stublach,ugs,Outflow,0.0
2021-11-01,Humbly Grove,ugs,Outflow,0.0
2021-11-01,Holehouse Farm,ugs,Outflow,0.0
2021-11-01,Isle Of Grain,lng_terminal,Outflow,54712134.0
2021-11-01,Aldbrough,ugs,Outflow,0.0
2021-11-01,South Hook,lng_terminal,Outflow,207614350.0
2021-11-01,Dragon,lng_terminal,Outflow,0.0
2021-11-01,Hill Top,ugs,Outflow,0.0
2021-11-01,Holford,ugs,Outflow,0.0
2021-11-01,Stublach,ugs,Outflow,0.0
2021-11-01,Hornsea,ugs,Outflow,0.0
2021-11-02,Hornsea,ugs,Outflow,0.0
2021-11-02,Dragon,lng_terminal,Outflow,130581602.0
2021-11-02,Hill Top,ugs,Outflow,0.0
2021-11-02,Aldbrough,ugs,Outflow,0.0
2021-11-02,South Hook,lng_terminal,Outflow,264063508.0
2021-11-02,Stublach,ugs,Outflow,0.0
2021-11-02,Humbly Grove,ugs,Outflow,0.0
2021-11-02,Holehouse Farm,ugs,Outflow,0.0
2021-11-02,Holford,ugs,Outflow,0.0
2021-11-02,Isle Of Grain,lng_terminal,Outflow,60449318.0
2021-11-03,Holehouse Farm,ugs,Outflow,0.0
2021-11-03,Holford,ugs,Outflow,25295076.0
2021-11-03,Hill Top,ugs,Outflow,0.0
2021-11-03,South Hook,lng_terminal,Outflow,278433223.0
2021-11-03,Aldbrough,ugs,Outflow,1328.0
2021-11-03,Isle Of Grain,lng_terminal,Outflow,125600073.0
2021-11-03,Stublach,ugs,Outflow,108675189.0
2021-11-03,Hornsea,ugs,Outflow,0.0
2021-11-03,Dragon,lng_terminal,Outflow,147751152.0
2021-11-03,Humbly Grove,ugs,Outflow,0.0
2021-11-04,Holford,ugs,Outflow,0.0
2021-11-04,Dragon,lng_terminal,Outflow,180039234.0
2021-11-04,South Hook,lng_terminal,Outflow,0.0
2021-11-04,Isle Of Grain,lng_terminal,Outflow,61709360.0
2021-11-04,Holehouse Farm,ugs,Outflow,0.0
2021-11-04,Hornsea,ugs,Outflow,0.0
2021-11-04,Stublach,ugs,Outflow,98045354.0
2021-11-04,Humbly Grove,ugs,Outflow,0.0
2021-11-04,Aldbrough,ugs,Outflow,42714181.0
2021-11-04,Hill Top,ugs,Outflow,0.0
2021-11-05,Isle Of Grain,lng_terminal,Outflow,82542441.0
2021-11-05,Humbly Grove,ugs,Outflow,0.0
2021-11-05,Stublach,ugs,Outflow,151510851.0
2021-11-05,Holehouse Farm,ugs,Outflow,0.0
2021-11-05,Dragon,lng_terminal,Outflow,169851326.0
2021-11-05,Aldbrough,ugs,Outflow,44537444.0
2021-11-05,South Hook,lng_terminal,Outflow,214172501.0
2021-11-05,Hornsea,ugs,Outflow,0.0
2021-11-05,Holford,ugs,Outflow,0.0
2021-11-05,Hill Top,ugs,Outflow,0.0
2021-11-06,Holford,ugs,Outflow,40550400.0
2021-11-06,Hornsea,ugs,Outflow,0.0
2021-11-06,Aldbrough,ugs,Outflow,60994745.0
2021-11-06,Isle Of Grain,lng_terminal,Outflow,67073147.0
2021-11-06,South Hook,lng_terminal,Outflow,0.0
2021-11-06,Hill Top,ugs,Outflow,0.0
2021-11-06,Humbly Grove,ugs,Outflow,1173889.0
2021-11-06,Stublach,ugs,Outflow,129009668.0
2021-11-06,Dragon,lng_terminal,Outflow,164126207.0
2021-11-06,Holehouse Farm,ugs,Outflow,0.0
2021-11-07,Holehouse Farm,ugs,Outflow,0.0
2021-11-07,Hill Top,ugs,Outflow,0.0
2021-11-07,Aldbrough,ugs,Outflow,0.0
2021-11-07,Stublach,ugs,Outflow,0.0
2021-11-07,Dragon,lng_terminal,Outflow,0.0
2021-11-07,Isle Of Grain,lng_terminal,Outflow,60592645.0
2021-11-07,Humbly Grove,ugs,Outflow,0.0
2021-11-07,South Hook,lng_terminal,Outflow,298676156.0
2021-11-07,Holford,ugs,Outflow,0.0
2021-11-07,Hornsea,ugs,Outflow,0.0
2021-11-08,Dragon,lng_terminal,Outflow,145511487.0
2021-11-08,Hornsea,ugs,Outflow,0.0
2021-11-08,Aldbrough,ugs,Outflow,0.0
2021-11-08,Isle Of Grain,lng_terminal,Outflow,66234644.0
2021-11-08,Holford,ugs,Outflow,0.0
2021-11-08,South Hook,lng_terminal,Outflow,292852822.0
2021-11-08,Stublach,ugs,Outflow,0.0
2021-11-08,Humbly Grove,ugs,Outflow,0.0
2021-11-08,Hill Top,ugs,Outflow,0.0
2021-11-08,Holehouse Farm,ugs,Outflow,0.0
2021-11-09,Humbly Grove,ugs,Outflow,0.0
2021-11-09,Hornsea,ugs,Outflow,0.0
2021-11-09,Hill Top,ugs,Outflow,0.0
2021-11-09,Stublach,ugs,Outflow,0.0
2021-11-09,Isle Of Grain,lng_terminal,Outflow,103159240.0
2021-11-09,Dragon,lng_terminal,Outflow,147876206.0
2021-11-09,Aldbrough,ugs,Outflow,0.0
2021-11-09,Holehouse Farm,ugs,Outflow,0.0
2021-11-09,South Hook,lng_terminal,Outflow,281081240.0
2021-11-09,Holford,ugs,Outflow,0.0
2021-11-10,South Hook,lng_terminal,Outflow,289749382.0
2021-11-10,Holehouse Farm,ugs,Outflow,0.0
2021-11-10,Isle Of Grain,lng_terminal,Outflow,94909556.0
2021-11-10,Aldbrough,ugs,Outflow,0.0
2021-11-10,Holford,ugs,Outflow,0.0
2021-11-10,Stublach,ugs,Outflow,680510.0
2021-11-10,Dragon,lng_terminal,Outflow,55927603.0
2021-11-10,Humbly Grove,ugs,Outflow,0.0
2021-11-10,Hill Top,ugs,Outflow,0.0
2021-11-10,Hornsea,ugs,Outflow,0.0
2021-11-11,Dragon,lng_terminal,Outflow,156534775.0
2021-11-11,Humbly Grove,ugs,Outflow,0.0
2021-11-11,Stublach,ugs,Outflow,46591398.0
2021-11-11,Holford,ugs,Outflow,0.0
2021-11-11,South Hook,lng_terminal,Outflow,319148934.0
2021-11-11,Aldbrough,ugs,Outflow,55762686.0
2021-11-11,Hornsea,ugs,Outflow,0.0
2021-11-11,Isle Of Grain,lng_terminal,Outflow,170149263.0
2021-11-11,Holehouse Farm,ugs,Outflow,0.0
2021-11-11,Hill Top,ugs,Outflow,0.0
2021-11-12,Holehouse Farm,ugs,Outflow,0.0
2021-11-12,Aldbrough,ugs,Outflow,0.0
2021-11-12,Holford,ugs,Outflow,0.0
2021-11-12,Dragon,lng_terminal,Outflow,162869677.0
2021-11-12,Humbly Grove,ugs,Outflow,0.0
2021-11-12,Hill Top,ugs,Outflow,0.0
2021-11-12,Stublach,ugs,Outflow,67824595.0
2021-11-12,Isle Of Grain,lng_terminal,Outflow,200862547.0
2021-11-12,Hornsea,ugs,Outflow,0.0
2021-11-12,South Hook,lng_terminal,Outflow,310002004.0
2021-11-13,Isle Of Grain,lng_terminal,Outflow,176192239.0
2021-11-13,Aldbrough,ugs,Outflow,0.0
2021-11-13,Hill Top,ugs,Outflow,0.0
2021-11-13,Stublach,ugs,Outflow,0.0
2021-11-13,South Hook,lng_terminal,Outflow,265345993.0
2021-11-13,Holford,ugs,Outflow,0.0
2021-11-13,Humbly Grove,ugs,Outflow,0.0
2021-11-13,Hornsea,ugs,Outflow,0.0
2021-11-13,Dragon,lng_terminal,Outflow,148244478.0
2021-11-13,Holehouse Farm,ugs,Outflow,0.0
2021-11-14,Hornsea,ugs,Outflow,0.0
2021-11-14,Aldbrough,ugs,Outflow,50908057.0
2021-11-14,Holford,ugs,Outflow,0.0
2021-11-14,Holehouse Farm,ugs,Outflow,0.0
2021-11-14,Isle Of Grain,lng_terminal,Outflow,153973796.0
2021-11-14,South Hook,lng_terminal,Outflow,0.0
2021-11-14,Humbly Grove,ugs,Outflow,0.0
2021-11-14,Hill Top,ugs,Outflow,0.0
2021-11-14,Stublach,ugs,Outflow,0.0
2021-11-14,Dragon,lng_terminal,Outflow,149660221.0
2021-11-15,Isle Of Grain,lng_terminal,Outflow,170589905.0
2021-11-15,Hill Top,ugs,Outflow,0.0
2021-11-15,South Hook,lng_terminal,Outflow,240461924.0
2021-11-15,Hornsea,ugs,Outflow,0.0
2021-11-15,Aldbrough,ugs,Outflow,0.0
2021-11-15,Holford,ugs,Outflow,0.0
2021-11-15,Dragon,lng_terminal,Outflow,0.0
2021-11-15,Holehouse Farm,ugs,Outflow,0.0
2021-11-15,Stublach,ugs,Outflow,0.0
2021-11-15,Humbly Grove,ugs,Outflow,0.0
2021-11-16,South Hook,lng_terminal,Outflow,270897554.0
2021-11-16,Aldbrough,ugs,Outflow,0.0
2021-11-16,Holford,ugs,Outflow,0.0
2021-11-16,Dragon,lng_terminal,Outflow,111015780.0
2021-11-16,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-16,Humbly Grove,ugs,Outflow,0.0
2021-11-16,Hornsea,ugs,Outflow,20000002.0
2021-11-16,Hill Top,ugs,Outflow,0.0
2021-11-16,Holehouse Farm,ugs,Outflow,0.0
2021-11-16,Stublach,ugs,Outflow,91189853.0
2021-11-17,Aldbrough,ugs,Outflow,0.0
2021-11-17,Holehouse Farm,ugs,Outflow,0.0
2021-11-17,Stublach,ugs,Outflow,12375902.0
2021-11-17,Hill Top,ugs,Outflow,29325534.0
2021-11-17,Dragon,lng_terminal,Outflow,64626183.0
2021-11-17,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-17,South Hook,lng_terminal,Outflow,231279286.0
2021-11-17,Holford,ugs,Outflow,0.0
2021-11-17,Humbly Grove,ugs,Outflow,0.0
2021-11-17,Hornsea,ugs,Outflow,0.0
2021-11-18,Holford,ugs,Outflow,0.0
2021-11-18,Stublach,ugs,Outflow,0.0
2021-11-18,Humbly Grove,ugs,Outflow,0.0
2021-11-18,Dragon,lng_terminal,Outflow,38831902.0
2021-11-18,Hill Top,ugs,Outflow,0.0
2021-11-18,Aldbrough,ugs,Outflow,0.0
2021-11-18,Hornsea,ugs,Outflow,0.0
2021-11-18,South Hook,lng_terminal,Outflow,0.0
2021-11-18,Holehouse Farm,ugs,Outflow,0.0
2021-11-18,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-19,Humbly Grove,ugs,Outflow,0.0
2021-11-19,Aldbrough,ugs,Outflow,0.0
2021-11-19,Stublach,ugs,Outflow,0.0
2021-11-19,Hill Top,ugs,Outflow,0.0
2021-11-19,Hornsea,ugs,Outflow,0.0
2021-11-19,Holford,ugs,Outflow,0.0
2021-11-19,Holehouse Farm,ugs,Outflow,0.0
2021-11-19,Isle Of Grain,lng_terminal,Outflow,149196578.0
2021-11-19,South Hook,lng_terminal,Outflow,233691403.0
2021-11-19,Dragon,lng_terminal,Outflow,39893495.0
2021-11-20,Holford,ugs,Outflow,0.0
2021-11-20,Stublach,ugs,Outflow,0.0
2021-11-20,Hornsea,ugs,Outflow,0.0
2021-11-20,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-20,Humbly Grove,ugs,Outflow,0.0
2021-11-20,Aldbrough,ugs,Outflow,0.0
2021-11-20,Hill Top,ugs,Outflow,0.0
2021-11-20,Dragon,lng_terminal,Outflow,38385397.0
2021-11-20,Holehouse Farm,ugs,Outflow,0.0
2021-11-20,South Hook,lng_terminal,Outflow,228535341.0
2021-11-21,Hornsea,ugs,Outflow,0.0
2021-11-21,South Hook,lng_terminal,Outflow,101797634.0
2021-11-21,Aldbrough,ugs,Outflow,0.0
2021-11-21,Holehouse Farm,ugs,Outflow,0.0
2021-11-21,Hill Top,ugs,Outflow,0.0
2021-11-21,Dragon,lng_terminal,Outflow,0.0
2021-11-21,Stublach,ugs,Outflow,0.0
2021-11-21,Holford,ugs,Outflow,0.0
2021-11-21,Humbly Grove,ugs,Outflow,0.0
2021-11-21,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-22,Hill Top,ugs,Outflow,0.0
2021-11-22,Isle Of Grain,lng_terminal,Outflow,32863409.0
2021-11-22,Dragon,lng_terminal,Outflow,77778913.0
2021-11-22,Holehouse Farm,ugs,Outflow,0.0
2021-11-22,Holford,ugs,Outflow,17558188.0
2021-11-22,Aldbrough,ugs,Outflow,0.0
2021-11-22,South Hook,lng_terminal,Outflow,0.0
2021-11-22,Hornsea,ugs,Outflow,0.0
2021-11-22,Humbly Grove,ugs,Outflow,0.0
2021-11-22,Stublach,ugs,Outflow,56909540.0
2021-11-23,Aldbrough,ugs,Outflow,0.0
2021-11-23,Hill Top,ugs,Outflow,0.0
2021-11-23,Isle Of Grain,lng_terminal,Outflow,149513742.0
2021-11-23,Dragon,lng_terminal,Outflow,290603521.0
2021-11-23,Hornsea,ugs,Outflow,0.0
2021-11-23,South Hook,lng_terminal,Outflow,404151586.0
2021-11-23,Holehouse Farm,ugs,Outflow,0.0
2021-11-23,Humbly Grove,ugs,Outflow,0.0
2021-11-23,Stublach,ugs,Outflow,8500713.0
2021-11-23,Holford,ugs,Outflow,0.0
2021-11-24,Hill Top,ugs,Outflow,0.0
2021-11-24,Stublach,ugs,Outflow,0.0
2021-11-24,Aldbrough,ugs,Outflow,10468212.0
2021-11-24,Holford,ugs,Outflow,0.0
2021-11-24,South Hook,lng_terminal,Outflow,350169239.0
2021-11-24,Dragon,lng_terminal,Outflow,301296032.0
2021-11-24,Holehouse Farm,ugs,Outflow,0.0
2021-11-24,Isle Of Grain,lng_terminal,Outflow,227648662.0
2021-11-24,Hornsea,ugs,Outflow,10226769.0
2021-11-24,Humbly Grove,ugs,Outflow,0.0
2021-11-25,Aldbrough,ugs,Outflow,0.0
2021-11-25,Hill Top,ugs,Outflow,0.0
2021-11-25,Dragon,lng_terminal,Outflow,0.0
2021-11-25,Humbly Grove,ugs,Outflow,0.0
2021-11-25,Hornsea,ugs,Outflow,18811431.0
2021-11-25,Holford,ugs,Outflow,0.0
2021-11-25,Stublach,ugs,Outflow,60208697.0
2021-11-25,Holehouse Farm,ugs,Outflow,0.0
2021-11-25,Isle Of Grain,lng_terminal,Outflow,235035600.0
2021-11-25,South Hook,lng_terminal,Outflow,0.0
2021-11-26,Holehouse Farm,ugs,Outflow,0.0
2021-11-26,Stublach,ugs,Outflow,21774212.0
2021-11-26,Isle Of Grain,lng_terminal,Outflow,272069455.0
2021-11-26,Hill Top,ugs,Outflow,0.0
2021-11-26,Humbly Grove,ugs,Outflow,0.0
2021-11-26,Hornsea,ugs,Outflow,0.0
2021-11-26,Aldbrough,ugs,Outflow,0.0
2021-11-26,Holford,ugs,Outflow,32080816.0
2021-11-26,Dragon,lng_terminal,Outflow,0.0
2021-11-26,South Hook,lng_terminal,Outflow,55742326.0
2021-11-27,Hill Top,ugs,Outflow,0.0
2021-11-27,Stublach,ugs,Outflow,0.0
2021-11-27,Isle Of Grain,lng_terminal,Outflow,275297215.0
2021-11-27,Aldbrough,ugs,Outflow,6796464.0
2021-11-27,Humbly Grove,ugs,Outflow,0.0
2021-11-27,Holford,ugs,Outflow,153819184.0
2021-11-27,Dragon,lng_terminal,Outflow,166474562.0
2021-11-27,Hornsea,ugs,Outflow,0.0
2021-11-27,South Hook,lng_terminal,Outflow,83090794.0
2021-11-27,Holehouse Farm,ugs,Outflow,0.0
2021-11-28,South Hook,lng_terminal,Outflow,129265000.0
2021-11-28,Aldbrough,ugs,Outflow,0.0
2021-11-28,Hill Top,ugs,Outflow,0.0
2021-11-28,Holehouse Farm,ugs,Outflow,0.0
2021-11-28,Holford,ugs,Outflow,232991776.0
2021-11-28,Humbly Grove,ugs,Outflow,0.0
2021-11-28,Hornsea,ugs,Outflow,0.0
2021-11-28,Isle Of Grain,lng_terminal,Outflow,0.0
2021-11-28,Dragon,lng_terminal,Outflow,171425129.0
2021-11-28,Stublach,ugs,Outflow,70588112.0
2021-11-29,Aldbrough,ugs,Outflow,87453780.0
2021-11-29,South Hook,lng_terminal,Outflow,129156000.0
2021-11-29,Isle Of Grain,lng_terminal,Outflow,332874725.0
2021-11-29,Holford,ugs,Outflow,239793244.0
2021-11-29,Humbly Grove,ugs,Outflow,0.0
2021-11-29,Dragon,lng_terminal,Outflow,180436119.0
2021-11-29,Stublach,ugs,Outflow,154529015.0
2021-11-29,Holehouse Farm,ugs,Outflow,0.0
2021-11-29,Hill Top,ugs,Outflow,0.0
2021-11-29,Hornsea,ugs,Outflow,25911852.0
2021-11-30,Hill Top,ugs,Outflow,2986950.0
2021-11-30,Humbly Grove,ugs,Outflow,0.0
2021-11-30,South Hook,lng_terminal,Outflow,193850000.0
2021-11-30,Hornsea,ugs,Outflow,0.0
2021-11-30,Aldbrough,ugs,Outflow,4081577.0
2021-11-30,Isle Of Grain,lng_terminal,Outflow,390659601.0
2021-11-30,Holehouse Farm,ugs,Outflow,0.0
2021-11-30,Holford,ugs,Outflow,221261088.0
2021-11-30,Dragon,lng_terminal,Outflow,240450382.0
2021-11-30,Stublach,ugs,Outflow,237244024.0
2023-05-25,South Hook,lng_terminal,Outflow,0.0
2023-05-25,Hornsea,ugs,Outflow,0.0
2023-05-25,Holehouse Farm,ugs,Outflow,0.0
2023-05-25,Hill Top,ugs,Outflow,0.0
2023-05-25,Aldbrough,ugs,Outflow,64682995.0
2023-05-25,Stublach,ugs,Outflow,63742656.0
2023-05-25,Holford,ugs,Outflow,15377920.0
2023-05-25,Humbly Grove,ugs,Outflow,0.0
2023-05-25,Rough,ugs,Outflow,0.0
2023-05-25,Isle Of Grain,lng_terminal,Outflow,263427262.0
2023-05-25,Dragon,lng_terminal,Outflow,214996119.0
